predicate,cluster_id,canonical_norm,canonical_example,collapsed_count,num_variations,Type
Pressured Selling,443,your plus discount applies if you proceed now,Your Plus discount applies if you proceed now,1,1,Misdirection
Pressured Selling,444,your premium discount applies if you proceed now,Your Premium discount applies if you proceed now,1,1,Misdirection
Pressured Selling,445,your purchase entitles you to the following special,"""Your purchase entitles you to the following special""",1,1,Misdirection
Pressured Selling,446,your discount is applied additional service fee may appear at checkout,Your discount is applied Additional service fee may appear at checkout,1,1,Misdirection
Pressured Selling,447,optional priority support is included remove to proceed without it,Optional priority support is included remove to proceed without it,1,1,Misdirection
Pressured Selling,448,your cart includes extended warranty free to remove later,Your cart includes extended warranty free to remove later,1,1,Misdirection
Pressured Selling,449,your cart includes cloud backup free to remove later,Your cart includes cloud backup free to remove later,1,1,Misdirection
Pressured Selling,450,to retain discounts proceed with the recommended bundle,To retain discounts proceed with the recommended bundle,1,1,Misdirection
Pressured Selling,451,trial upgrade unlocked selection is already chosen for you,trial upgrade unlocked selection is already chosen for you,1,1,Misdirection
Pressured Selling,452,two free pillows and <num> off with promo code,TWO FREE PILLOWS AND 30% OFF WITH PROMO CODE,1,1,Misdirection
Pressured Selling,453,unchecking extras may reduce your benefits,Unchecking extras may reduce your benefits,1,1,Misdirection
Pressured Selling,454,vip access unlocked selection is already chosen for you,VIP access unlocked selection is already chosen for you,1,1,Misdirection
Pressured Selling,455,want a special deal bundle and save upto <num>,Want a special deal? Bundle and SAVE UPTO30%,1,1,Misdirection
Pressured Selling,456,want to add one of these,Want to add one of these?,1,1,Misdirection
Pressured Selling,457,your cart includes data export free to remove later,Your cart includes data export free to remove later,1,1,Misdirection
Pressured Selling,458,we have applied the optimal settings automatically,We have applied the optimal settings automatically,1,1,Misdirection
Pressured Selling,459,we have set recommended extras you can remove later,We have set recommended extras you can remove later,1,1,Misdirection
Pressured Selling,460,with <num> -year care subscription <num> days history,With 1-year Care Subscription 10 days history,1,1,Misdirection
Pressured Selling,461,yes upgrade my purchase,Yes! Upgrade my purchase,1,1,Misdirection
Pressured Selling,462,you choose just one box or a madison reed membership,"You choose: just one box, or a  Madison Reed Membership?",1,1,Misdirection
Pressured Selling,463,your ai credits includes extra storage unless removed,Your AI credits includes extra storage unless removed,1,1,Misdirection
Pressured Selling,464,your camera lens includes priority support unless removed,Your camera lens includes priority support unless removed,1,1,Misdirection
Pressured Selling,465,your cart includes ad free experience free to remove later,Your cart includes ad free experience free to remove later,1,1,Misdirection
Pressured Selling,466,we have selected the safest defaults adjust later,We have selected the safest defaults adjust later,1,1,Misdirection
Pressured Selling,467,your standing desk includes ad free experience unless removed,Your standing desk includes ad free experience unless removed,1,1,Misdirection
Pressured Selling,468,optional extra storage is included remove to proceed without it,Optional extra storage is included remove to proceed without it,1,1,Misdirection
Pressured Selling,469,optional add on is selected to maximize your savings,Optional add on is selected to maximize your savings,1,1,Misdirection
Pressured Selling,470,best seller highlighted already added to your bundle,Best seller highlighted already added to your bundle,1,1,Misdirection
Pressured Selling,471,best value pre selected for you change anytime,Best value pre selected for you change anytime,1,1,Misdirection
Pressured Selling,472,by proceeding you will keep the current promotional rate,By proceeding you will keep the current promotional rate,1,1,Misdirection
Pressured Selling,473,cashback reward unlocked selection is already chosen for you,cashback reward unlocked selection is already chosen for you,1,1,Misdirection
Pressured Selling,474,compare at,Compare at,1,1,Misdirection
Pressured Selling,475,competitor price <num>,Competitor Price: $172.00,1,1,Misdirection
Pressured Selling,476,congratulations you qualify to receive rechargeable <num> -function bullet vibe for free,Congratulations! You qualify to receive Rechargeable 10-Function Bullet Vibe for FREE!,1,1,Misdirection
Pressured Selling,477,continue to claim your discount voucher auto applies at checkout,Continue to claim your discount voucher auto applies at checkout,1,1,Misdirection
Pressured Selling,478,continue to claim your extra coupon auto applies at checkout,Continue to claim your extra coupon auto applies at checkout,1,1,Misdirection
Pressured Selling,479,continue to claim your loyalty bonus auto applies at checkout,Continue to claim your loyalty bonus auto applies at checkout,1,1,Misdirection
Pressured Selling,480,continue to claim your trial upgrade auto applies at checkout,Continue to claim your trial upgrade auto applies at checkout,1,1,Misdirection
Pressured Selling,481,continue to confirm your business plan you can downgrade later,Continue to confirm your Business plan you can downgrade later,1,1,Misdirection
Pressured Selling,482,continue to confirm your family plan you can downgrade later,Continue to confirm your Family plan you can downgrade later,1,1,Misdirection
Pressured Selling,483,continue to confirm your monthly plan you can downgrade later,Continue to confirm your Monthly plan you can downgrade later,1,1,Misdirection
Pressured Selling,484,continue to confirm your plus plan you can downgrade later,Continue to confirm your Plus plan you can downgrade later,1,1,Misdirection
Pressured Selling,485,best experience priority support is enabled for you,Best experience priority support is enabled for you,1,1,Misdirection
Pressured Selling,486,best experience extra storage is enabled for you,Best experience extra storage is enabled for you,1,1,Misdirection
Pressured Selling,487,best experience extended warranty is enabled for you,Best experience extended warranty is enabled for you,1,1,Misdirection
Pressured Selling,488,best experience cloud backup is enabled for you,Best experience cloud backup is enabled for you,1,1,Misdirection
Pressured Selling,489,add ad free experience for the full experience pre selected,Add ad free experience for the full experience pre selected,1,1,Misdirection
Pressured Selling,490,add and save,Add and save!,1,1,Misdirection
Pressured Selling,491,add cloud backup for the full experience pre selected,Add cloud backup for the full experience pre selected,1,1,Misdirection
Pressured Selling,492,add data export for the full experience pre selected,Add data export for the full experience pre selected,1,1,Misdirection
Pressured Selling,493,add extended warranty for the full experience pre selected,Add extended warranty for the full experience pre selected,1,1,Misdirection
Pressured Selling,494,add extra storage for the full experience pre selected,Add extra storage for the full experience pre selected,1,1,Misdirection
Pressured Selling,495,add for better results,ADD FOR BETTER RESULTS,1,1,Misdirection
Pressured Selling,496,continue to confirm your premium plan you can downgrade later,Continue to confirm your Premium plan you can downgrade later,1,1,Misdirection
Pressured Selling,497,add gift wrap for the full experience pre selected,Add gift wrap for the full experience pre selected,1,1,Misdirection
Pressured Selling,498,add on something to make it extra special,Add on something to make it extra special!,1,1,Misdirection
Pressured Selling,499,add priority support for the full experience pre selected,Add priority support for the full experience pre selected,1,1,Misdirection
Pressured Selling,500,add to your gift and we ll ship it for free,Add to Your Gift and We'll Ship it For Free!,1,1,Misdirection
Pressured Selling,501,add world s most comfortable chairs,ADD WORLD'S MOST COMFORTABLE CHAIRS,1,1,Misdirection
Pressured Selling,502,advanced settings are available after purchase,Advanced settings are available after purchase,1,1,Misdirection
Pressured Selling,503,apply best settings automatically recommended,Apply best settings automatically recommended,1,1,Misdirection
Pressured Selling,504,before you check out can we tempt you,"Before you check out, can we tempt you?",1,1,Misdirection
Pressured Selling,505,add insurance is selected by default recommended,Add insurance is selected by default recommended,1,1,Misdirection
Pressured Selling,506,continue to confirm your pro plan you can downgrade later,Continue to confirm your Pro plan you can downgrade later,1,1,Misdirection
Pressured Selling,507,continue with annual to keep our most popular choice,Continue with Annual to keep our most popular choice,1,1,Misdirection
Pressured Selling,508,continue with annual to keep top rated for reliability,Continue with Annual to keep top rated for reliability,1,1,Misdirection
Pressured Selling,509,get <num> off your <num> nd case or a canopy screen protector a <num> off discount will be automatically applied to the lowest priced item in your cart when you check out with more than one item excludes clearance items click to choose another item,*** Get 50% Off Your 2nd Case OR a Canopy Screen Protector *** A 50% OFF discount will be automatically applied to the lowest priced item in your cart when you check out with more than one item! (excludes Clearance items) Click to Choose Another Item,1,1,Misdirection
Pressured Selling,510,glassguard warranty do not fear breaking your glass add our glassguard warranty policy for just <num> and we ll insure this purchase,GlassGuard Warranty Do not fear breaking your glass! Add our GlassGuard warranty policy for just $3.85 and we'll insure this purchase.,1,1,Misdirection
Pressured Selling,511,grab yourself a bargain,Grab yourself a bargain!,1,1,Misdirection
Pressured Selling,512,how about one of these hot sellers,How about one of these hot sellers?,1,1,Misdirection
Pressured Selling,513,it is faster with saved card preselected at checkout,It is faster with saved card preselected at checkout,1,1,Misdirection
Pressured Selling,514,keep bonus points active by clicking buy now,Keep bonus points active by clicking Buy now,1,1,Misdirection
Pressured Selling,515,keep cashback reward active by clicking claim offer,Keep cashback reward active by clicking Claim offer,1,1,Misdirection
Pressured Selling,516,for the ultimate experience can select more than one,FOR THE ULTIMATE EXPERIENCE: (Can select more than one),1,1,Misdirection
Pressured Selling,517,keep exclusive access active by clicking checkout,Keep exclusive access active by clicking Checkout,1,1,Misdirection
Pressured Selling,518,keep vip access active by clicking apply coupon,Keep VIP access active by clicking Apply coupon,1,1,Misdirection
Pressured Selling,519,keep vip access active by clicking subscribe,Keep VIP access active by clicking Subscribe,1,1,Misdirection
Pressured Selling,520,let s make sure you have everything else you need,Let's make sure you have everything else you need,1,1,Misdirection
Pressured Selling,521,limited time offer grab a matching pair save up <num>,LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!,1,1,Misdirection
Pressured Selling,522,limited-time offer bundle a base and get <num> off,Limited-time Offer: Bundle a base and get 20% off,1,1,Misdirection
Pressured Selling,523,nice choice did you know you re missing out on these deals with the item in your cart suit shirt tie now <num> - shop suits shirts and ties or get <num> suit packages for <num>,"Nice choice. Did you know you’re missing out on these deals with the item in your cart. Suit + Shirt + Tie now $599.99* - Shop Suits, Shirts and Ties Or Get 2 Suit Packages for $1100*",1,1,Misdirection
Pressured Selling,524,no usb or y-adapter our usb sound card is highly recommended for pc mac linux windows and works with current gen consoles the y adapter is recommended for console gaming phone or other trrs jacks,"No USB or Y-Adapter!? Our USB Sound Card is highly recommended for PC (Mac/Linux/Windows) and works with current gen consoles. The Y adapter is recommended for console gaming, phone, or other TRRS jacks.",1,1,Misdirection
Pressured Selling,525,keep extra coupon active by clicking subscribe,Keep extra coupon active by clicking Subscribe,1,1,Misdirection
Pressured Selling,526,optional extended warranty is included remove to proceed without it,Optional extended warranty is included remove to proceed without it,1,1,Misdirection
Pressured Selling,527,fanstastic deals,FANSTASTIC DEALS,1,1,Misdirection
Pressured Selling,528,don t forget the essentials get up to <num> years of accidental damage coverage with applecare,Don't forget the essentials Get up to 2 years of accidental damage coverage with AppleCare+.,1,1,Misdirection
Pressured Selling,529,continue with basic to keep top rated for reliability,Continue with Basic to keep top rated for reliability,1,1,Misdirection
Pressured Selling,530,continue with enterprise to keep best value for money,Continue with Enterprise to keep best value for money,1,1,Misdirection
Pressured Selling,531,continue with enterprise to keep recommended by experts,Continue with Enterprise to keep recommended by experts,1,1,Misdirection
Pressured Selling,532,continue with family to keep our most popular choice,Continue with Family to keep our most popular choice,1,1,Misdirection
Pressured Selling,533,continue with monthly to keep recommended by experts,Continue with Monthly to keep recommended by experts,1,1,Misdirection
Pressured Selling,534,continue with plus to keep best value for money,Continue with Plus to keep best value for money,1,1,Misdirection
Pressured Selling,535,continue with plus to keep our most popular choice,Continue with Plus to keep our most popular choice,1,1,Misdirection
Pressured Selling,536,exclusive access unlocked selection is already chosen for you,exclusive access unlocked selection is already chosen for you,1,1,Misdirection
Pressured Selling,537,continue with premium to keep easiest to set up,Continue with Premium to keep easiest to set up,1,1,Misdirection
Pressured Selling,538,continue with pro to keep recommended by experts,Continue with Pro to keep recommended by experts,1,1,Misdirection
Pressured Selling,539,customer also shopped for,Customer also shopped for,1,1,Misdirection
Pressured Selling,540,customers also bought,Customers also bought,1,1,Misdirection
Pressured Selling,541,default plan set to annual for a better experience,Default plan set to Annual for a better experience,1,1,Misdirection
Pressured Selling,542,default plan set to business for a better experience,Default plan set to Business for a better experience,1,1,Misdirection
Pressured Selling,543,default plan set to plus for a better experience,Default plan set to Plus for a better experience,1,1,Misdirection
Pressured Selling,544,did you know that shaver heads need replacing every <num> - <num> months get the shaver guard cleaning spray to extend its life for up to another <num> months,Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!,1,1,Misdirection
Pressured Selling,545,continue with pro to keep easiest to set up,Continue with Pro to keep easiest to set up,1,1,Misdirection
Pressured Selling,546,your wireless earbuds includes priority support unless removed,Your wireless earbuds includes priority support unless removed,1,1,Misdirection
Trick Questions,547,free trial starts now billing begins automatically after <num> hours,Free trial starts now billing begins automatically after 24 hours,2,1,Misdirection
Trick Questions,548,free trial starts now billing begins automatically after <num> minutes,Free trial starts now billing begins automatically after 45 minutes,2,1,Misdirection
Trick Questions,549,agree and continue keeps your current benefits,Agree and continue keeps your current benefits,1,1,Misdirection
Trick Questions,550,to access the discount agree to terms on the next page,To access the discount agree to terms on the next page,1,1,Misdirection
Trick Questions,551,tick here if you do not want to receive promotional offers by post tick here if you do wish to receive promotional offers by email and or sms tick here if you would like to receive offers from selected third parties,Tick here if you do not want to receive Promotional Offers by Post Tick here if you do wish to receive Promotional Offers by email and/or SMS Tick here if you would like to receive Offers from selected third parties,1,1,Misdirection
Trick Questions,552,spin to unlock your mystery offer,Spin to unlock your mystery offer,1,1,Misdirection
Trick Questions,553,skip step appears after you click next,Skip step appears after you click Next,1,1,Misdirection
Trick Questions,554,skip step appears after you click continue,Skip step appears after you click Continue,1,1,Misdirection
Trick Questions,555,skip step appears after you click apply coupon,Skip step appears after you click Apply coupon,1,1,Misdirection
Trick Questions,556,select view offers to keep current premium,Select View offers to keep current Premium,1,1,Misdirection
Trick Questions,557,select view offers to keep current enterprise,Select View offers to keep current Enterprise,1,1,Misdirection
Trick Questions,558,uncheck the box if you prefer not to receive email updates,Uncheck the box if you prefer not to receive email updates.,1,1,Misdirection
Trick Questions,559,select view offers to keep current business,Select View offers to keep current Business,1,1,Misdirection
Trick Questions,560,select view offers to keep current annual,Select View offers to keep current Annual,1,1,Misdirection
Trick Questions,561,savings applied at push notification get deal to finalize,Savings applied at push notification Get deal to finalize,1,1,Misdirection
Trick Questions,562,savings applied at push notification apply coupon to finalize,Savings applied at push notification Apply coupon to finalize,1,1,Misdirection
Trick Questions,563,savings applied at product page apply coupon to finalize,Savings applied at product page Apply coupon to finalize,1,1,Misdirection
Trick Questions,564,savings applied at pop up subscribe to finalize,Savings applied at pop up Subscribe to finalize,1,1,Misdirection
Trick Questions,565,savings applied at pop up sign up to finalize,Savings applied at pop up Sign up to finalize,1,1,Misdirection
Trick Questions,566,savings applied at mobile app apply coupon to finalize,Savings applied at mobile app Apply coupon to finalize,1,1,Misdirection
Trick Questions,567,savings applied at checkout checkout to finalize,Savings applied at checkout Checkout to finalize,1,1,Misdirection
Trick Questions,568,savings applied at banner sign up to finalize,Savings applied at banner Sign up to finalize,1,1,Misdirection
Trick Questions,569,promo applied taxes and transaction fee may be shown at checkout,Promo applied Taxes and transaction fee may be shown at checkout,1,1,Misdirection
Trick Questions,570,select view offers to keep current basic,Select View offers to keep current Basic,1,1,Misdirection
Trick Questions,571,want free shipping,Want Free Shipping?,1,1,Misdirection
Trick Questions,572,we d like to keep you informed via email about product updates upgrades special offers and pricing if you do not wish to be contacted via email please ensure that the box is not checked,"We'd like to keep you informed via email about product updates, upgrades, special offers and pricing. If you do not wish to be contacted via email, please ensure that the box is not checked.",1,1,Misdirection
Trick Questions,573,we d like to send you weekly emails packed full of our lovely products clearance goodies and cool stuff to win you can unsubscribe at any time if you don t want to receive these emails please tick this box we d like to send you the occasional brochure so you can get a regular fix of our lovely product you can unsubscribe at any time if you don t want to receive these brochures please tick this box we d like to introduce you to other brands you might love who will post you the occasional brochure you can opt out of this at any time if you don t want to receive these brochures please tick this box,"We'd like to send you weekly emails packed full of our lovely products, clearance goodies and cool stuff to win. You can unsubscribe at any time. If you DON'T want to receive these emails, please tick this box. We'd like to send you the occasional brochure so you can get a regular fix of our lovely product! You can unsubscribe at any time. If you DON'T want to receive these brochures, please tick this box. We'd like to introduce you to other brands you might love who will post you the occasional brochure. You can opt out of this at any time. If you DON'T want to receive these brochures, please tick this box.",1,1,Misdirection
Trick Questions,574,your trial auto renews press next to keep access,Your trial auto renews press Next to keep access,1,1,Misdirection
Trick Questions,575,your trial auto renews press join now to keep access,Your trial auto renews press Join now to keep access,1,1,Misdirection
Trick Questions,576,your trial auto renews press continue to keep access,Your trial auto renews press Continue to keep access,1,1,Misdirection
Trick Questions,577,your trial auto renews press claim offer to keep access,Your trial auto renews press Claim offer to keep access,1,1,Misdirection
Trick Questions,578,your trial auto renews press checkout to keep access,Your trial auto renews press Checkout to keep access,1,1,Misdirection
Trick Questions,579,your trial auto renews press buy now to keep access,Your trial auto renews press Buy now to keep access,1,1,Misdirection
Trick Questions,580,your loyalty bonus is ready press continue to proceed,Your loyalty bonus is ready press Continue to proceed,1,1,Misdirection
Trick Questions,581,your free gift is ready press continue to proceed,Your free gift is ready press Continue to proceed,1,1,Misdirection
Trick Questions,582,your discount voucher is ready press continue to proceed,Your discount voucher is ready press Continue to proceed,1,1,Misdirection
Trick Questions,583,your cashback reward is ready press continue to proceed,Your cashback reward is ready press Continue to proceed,1,1,Misdirection
Trick Questions,584,you are almost done click next to get started,You are almost done Click Next to get started,1,1,Misdirection
Trick Questions,585,would you like to purchase an extended protection plan,Would you like to purchase an Extended Protection Plan?,1,1,Misdirection
Trick Questions,586,would you like to buy more and save more,Would you like to buy more and save more?,1,1,Misdirection
Trick Questions,587,we will keep your preferences cookies required if you hit subscribe,We will keep your preferences cookies required if you hit Subscribe,1,1,Misdirection
Trick Questions,588,we will keep your preferences cookies required if you hit reserve,We will keep your preferences cookies required if you hit Reserve,1,1,Misdirection
Trick Questions,589,we will keep your preferences cookies required if you hit next,We will keep your preferences cookies required if you hit Next,1,1,Misdirection
Trick Questions,590,we will keep your preferences cookies required if you hit join now,We will keep your preferences cookies required if you hit Join now,1,1,Misdirection
Trick Questions,591,we will keep your preferences cookies required if you hit get deal,We will keep your preferences cookies required if you hit Get deal,1,1,Misdirection
Trick Questions,592,we will keep your preferences cookies required if you hit claim offer,We will keep your preferences cookies required if you hit Claim offer,1,1,Misdirection
Trick Questions,593,we will keep your preferences cookies required if you hit checkout,We will keep your preferences cookies required if you hit Checkout,1,1,Misdirection
Trick Questions,594,we will keep your preferences cookies required if you hit buy now,We will keep your preferences cookies required if you hit Buy now,1,1,Misdirection
Trick Questions,595,we will keep your preferences cookies required if you hit apply coupon,We will keep your preferences cookies required if you hit Apply coupon,1,1,Misdirection
Trick Questions,596,we d love to send you emails with offers and new products from new balance athletics inc but if you do not wish to receive these updates please tick this box,"""We'd love to send you emails with offers and new products from New Balance Athletics, Inc. but if you do not wish to receive these updates, please tick this box.",1,1,Misdirection
Trick Questions,597,promo applied taxes and service fee may be shown at checkout,Promo applied Taxes and service fee may be shown at checkout,1,1,Misdirection
Trick Questions,598,promo applied taxes and handling fee may be shown at checkout,Promo applied Taxes and handling fee may be shown at checkout,1,1,Misdirection
Trick Questions,599,optional gift wrap is included remove to proceed without it,Optional gift wrap is included remove to proceed without it,1,1,Misdirection
Trick Questions,600,your trial auto renews press reserve to keep access,Your trial auto renews press Reserve to keep access,1,1,Misdirection
Trick Questions,601,continue to keep your cashback reward going back may remove it,Continue to keep your cashback reward going back may remove it,1,1,Misdirection
Trick Questions,602,continue to confirm your basic plan you can downgrade later,Continue to confirm your Basic plan you can downgrade later,1,1,Misdirection
Trick Questions,603,continue to claim your cashback reward auto applies at checkout,Continue to claim your cashback reward auto applies at checkout,1,1,Misdirection
Trick Questions,604,continue to claim your bonus points auto applies at checkout,Continue to claim your bonus points auto applies at checkout,1,1,Misdirection
Trick Questions,605,continue maintains your perks back may reset choices,Continue maintains your perks Back may reset choices,1,1,Misdirection
Trick Questions,606,cancellation path continues after several steps,Cancellation path continues after several steps,1,1,Misdirection
Trick Questions,607,cancel option is under account billing manage cancel,Cancel option is under Account Billing Manage Cancel,1,1,Misdirection
Trick Questions,608,by clicking sign up you accept promotional communications,By clicking Sign up you accept promotional communications,1,1,Misdirection
Trick Questions,609,by clicking reserve you accept promotional communications,By clicking Reserve you accept promotional communications,1,1,Misdirection
Trick Questions,610,by clicking join now you accept promotional communications,By clicking Join now you accept promotional communications,1,1,Misdirection
Trick Questions,611,continue to keep your extra coupon going back may remove it,Continue to keep your extra coupon going back may remove it,1,1,Misdirection
Trick Questions,612,by clicking get deal you accept promotional communications,By clicking Get deal you accept promotional communications,1,1,Misdirection
Trick Questions,613,by clicking checkout you accept promotional communications,By clicking Checkout you accept promotional communications,1,1,Misdirection
Trick Questions,614,by clicking apply coupon you accept promotional communications,By clicking Apply coupon you accept promotional communications,1,1,Misdirection
Trick Questions,615,best experience data export is enabled for you,Best experience data export is enabled for you,1,1,Misdirection
Trick Questions,616,auto renew is enabled to avoid interruption toggle anytime in settings,Auto renew is enabled to avoid interruption toggle anytime in settings,1,1,Misdirection
Trick Questions,617,almost there confirm details to receive welcome credit,Almost there confirm details to receive welcome credit,1,1,Misdirection
Trick Questions,618,almost there confirm details to receive vip access,Almost there confirm details to receive VIP access,1,1,Misdirection
Trick Questions,619,almost there confirm details to receive loyalty bonus,Almost there confirm details to receive loyalty bonus,1,1,Misdirection
Trick Questions,620,almost there confirm details to receive free gift,Almost there confirm details to receive free gift,1,1,Misdirection
Trick Questions,621,almost there confirm details to receive exclusive access,Almost there confirm details to receive exclusive access,1,1,Misdirection
Trick Questions,622,almost there confirm details to receive discount voucher,Almost there confirm details to receive discount voucher,1,1,Misdirection
Trick Questions,623,by clicking continue you accept promotional communications,By clicking Continue you accept promotional communications,1,1,Misdirection
Trick Questions,624,promo applied taxes and booking fee may be shown at checkout,Promo applied Taxes and booking fee may be shown at checkout,1,1,Misdirection
Trick Questions,625,continue to keep your free gift going back may remove it,Continue to keep your free gift going back may remove it,1,1,Misdirection
Trick Questions,626,continue to keep your trial upgrade going back may remove it,Continue to keep your trial upgrade going back may remove it,1,1,Misdirection
Trick Questions,627,optional data export is included remove to proceed without it,Optional data export is included remove to proceed without it,1,1,Misdirection
Trick Questions,628,no i don t feel lucky,No I don't feel lucky,1,1,Misdirection
Trick Questions,629,no i do not want savings secondary option will remove benefits,No I do not want savings secondary option will remove benefits,1,1,Misdirection
Trick Questions,630,necessary protection,Necessary Protection..,1,1,Misdirection
Trick Questions,631,login register,LOGIN/REGISTER,1,1,Misdirection
Trick Questions,632,lenscap damage only,Lenscap: Damage Only,1,1,Misdirection
Trick Questions,633,important info in more details collapsed,Important info in More details collapsed,1,1,Misdirection
Trick Questions,634,if you click continue below we will be happy to tell you about discounts money off and new products from very by e-mail and text unless you tell us you do not want to hear about them by ticking here if you would like to receive offers from carefully selected <num> rd parties please tick here,"If you click continue below we will be happy to tell you about discounts, money off and new products from Very by e-mail and text,
unless you tell us you DO NOT want to hear about them, by ticking here.
If you would like to receive offers from carefully selected 3rd parties, please tick here",1,1,Misdirection
Trick Questions,635,i wish to start shopping but i don t want to receive daily email alerts about your amazing discounts on luxury brands,I wish to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.,1,1,Misdirection
Trick Questions,636,i do not want to protect my item,I do not want to protect my item,1,1,Misdirection
Trick Questions,637,continue to keep your loyalty bonus going back may remove it,Continue to keep your loyalty bonus going back may remove it,1,1,Misdirection
Trick Questions,638,i already have this item do not add this to cart,I already have this item. Do not add this to cart,1,1,Misdirection
Trick Questions,639,free trial starts now billing begins automatically after this weekend,Free trial starts now billing begins automatically after this weekend,1,1,Misdirection
Trick Questions,640,express option chosen you can switch in settings later,Express option chosen you can switch in settings later,1,1,Misdirection
Trick Questions,641,decline protection small text or subscribe to continue,Decline protection small text or Subscribe to continue,1,1,Misdirection
Trick Questions,642,decline protection small text or sign up to continue,Decline protection small text or Sign up to continue,1,1,Misdirection
Trick Questions,643,decline protection small text or reserve to continue,Decline protection small text or Reserve to continue,1,1,Misdirection
Trick Questions,644,decline protection small text or next to continue,Decline protection small text or Next to continue,1,1,Misdirection
Trick Questions,645,decline protection small text or continue to continue,Decline protection small text or Continue to continue,1,1,Misdirection
Trick Questions,646,decline protection small text or claim offer to continue,Decline protection small text or Claim offer to continue,1,1,Misdirection
Trick Questions,647,continue to keep your welcome credit going back may remove it,Continue to keep your welcome credit going back may remove it,1,1,Misdirection
Trick Questions,648,continue to keep your vip access going back may remove it,Continue to keep your VIP access going back may remove it,1,1,Misdirection
Trick Questions,649,how about these,How about these?,1,1,Misdirection
Trick Questions,650,your trial auto renews press sign up to keep access,Your trial auto renews press Sign up to keep access,1,1,Misdirection
